"","lad2014_code","adjrr_80_84_m","adjrr_85_89_m","adjrr_90p_m","adjrr_80_84_f","adjrr_85_89_f","adjrr_90p_f"
"793","E07000103",1.73488226151147,1.85489154004963,0.930555555555556,1.77699319329833,1.49227579329274,1.27111535807188
"799","E07000105",1.31234233631281,1.31967776430387,1.40169224150294,0.960392575896289,1.13101237778674,1.12789807143354
"805","E07000106",1.14181413202163,1.15444486083791,1.33426086956522,1.49177699259324,1.24241080079378,1.27631782005776
"811","E07000107",1.80601021820664,1.66403484418403,1.81673306772908,1.27087161360706,1.54948976077001,1.25648323845667
"817","E07000108",1.14649740317656,1.18743866345412,1.11019719498049,1.21746849516696,1.04737632181493,1.26461657957916
"823","E07000109",0.865698589017188,0.997612015527509,0.850287779413733,1.55815041807259,0.79873974222761,1.11456496178718
"829","E07000110",0.83127821367789,1.32384701896477,1.05940594059406,1.12729453283565,1.11839845780966,1.10587068904469
"835","E07000111",0.927024160731737,1.07176794695618,0.901261852142297,1.12365260975064,1.13326698228642,1.33850598072233
"841","E07000112",1.18975529534389,1.0392568319454,1.1798344620015,1.649308693356,1.11124139262899,1.08517568522215
"847","E07000113",0.707897732430812,1.30647075372132,1.27220066037189,1.2205583230168,1.61941601117804,1.1067477625681
"853","E07000114",1.27844348885099,1.16525800090636,1.07486886027659,1.20030485187591,1.10682064079655,1.11280417814509
"859","E07000115",0.980537655718319,1.14788970098719,1.06361878316061,0.902688849413495,1.46912823149089,1.40962031213604
"865","E07000116",1.03217100102679,1.23483587585268,0.821027550260611,1.21718375523005,1.35053265565127,1.29325966850829
"871","E07000117",1.17050606487048,1.08563390432469,0.85880829015544,1.05805604830234,1.00051531211854,1.18181202600217
"877","E07000118",1.09216749403909,1.02439903603208,1.09581881533101,0.967138218425099,1.10784290469491,1.09004943047496
"883","E07000119",1.07369638439747,1.01964991306678,1.1117272996155,0.853685792706695,1.36332390816839,1.22615050365396
"889","E07000120",0.901316452144206,1.12609727776496,1.58040816326531,1.26469348847279,1.05599475518883,1.19359621287
"895","E07000121",0.860324432806306,1.20429848544272,1.55608542400995,1.1885538319441,1.12179940827492,1.11696577031134
"901","E07000122",0.717558987334252,1.04229172039525,1.26970189701897,1.02773259156609,1.03778411767557,1.2785645771032
"907","E07000123",1.23198642692954,1.25941083842884,0.996389730789802,0.985595906606597,0.939188659221447,1.2418653440743
"913","E07000124",0.861021163330009,1.41189726996481,0.884606716249718,1.14579578465301,1.19775971226142,0.997061829330608
"919","E07000125",1.56425935481594,1.60935430744079,1.55870967741935,1.06912225027912,1.45555575681205,1.16690519807648
"925","E07000126",1.37634586198919,1.36521711688721,0.983402732977538,0.774200970014223,0.93419111192583,1.17347029583392
"931","E07000127",1.0192255363645,1.19580430049986,1.07712066905615,1.07224227564037,1.0320817247725,0.889146431199411
"937","E07000128",0.853907290388345,1.13092829175947,0.702172949002217,1.43150277219173,1.13222974194733,1.09682605436541
"943","E07000129",1.14416896912304,1.21605781620374,1.10876494023904,0.850517140021132,1.00450049967797,0.908890067161541
"949","E07000130",1.01323177460822,1.13222669315985,1.02010867239978,1.10266233696559,1.03278484886177,1.04917265134289
"955","E07000131",1.09377813132167,1.00650244428256,0.953667953667954,1.36839432422635,0.982587748357944,1.75443937087773
"961","E07000132",1.39323562762956,0.822563205728251,0.958049886621315,1.03130865347181,1.1528019028811,1.48326180257511
"967","E07000133",0.824017234961759,1.08746363611793,1.22557947019868,0.796753075414524,1.62475983856345,1.15139918679742
"973","E07000134",0.824466146120498,1.37173226863794,1.03927203065134,1.27707014775524,1.37618147103814,1.10925846937325
"979","E07000135",0.894706477211137,1.00386491654715,0.981195652173913,1.65795342889638,1.04041434970134,1.08813279530448
"985","E07000136",1.34983971210622,1.31718396570029,0.999405822935235,1.35038175811608,0.954212486658637,1.22809082098851
"991","E07000137",0.957703352751075,1.11300123037591,0.990114447874762,1.13393308905107,0.828460248697135,1.43725605333149
"997","E07000138",0.973006867516071,1.50124073657242,1.08585858585859,1.10694768356091,1.046539677141,1.30856649348157
"1003","E07000139",1.00294004438081,1.40324264727227,0.893617021276596,1.28129641920354,1.11713808939115,1.22636577037985
"1009","E07000140",0.743437957656415,1.18099416202839,1.04054248507087,1.28154880802396,1.46391503877654,1.09949295774648
"1015","E07000141",1.12670047216562,1.05891605116909,0.743793911007026,1.15694620458221,1.14541339446322,1.27025889795464
"1021","E07000142",0.703196795067416,0.925408348271015,1.25728770595691,1.28207909560975,1.31460019643505,1.22771077384731
"1027","E07000143",1.07253477290155,1.22938434863282,1.01698608428663,1.37049575548867,1.05650336745783,1.27606776425674
"1033","E07000144",1.22693897985584,1.17247716940607,1.29964546232528,1.16295454138116,0.916911607013455,1.14660299544172
"1039","E07000145",1.11490497170249,1.37942856578127,0.961330331397875,0.984076368429383,1.11962925856312,1.15096145803322
"1045","E07000146",1.0812737218378,1.15719630780367,1.10346695557963,0.953920032362315,1.24513707401141,0.99038060233989
"1051","E07000147",1.13266200588617,1.2133433384573,0.935862309913024,1.24432573548279,1.01628605881492,1.05088380357198
"1057","E07000148",1.32485759875628,1.02369758552177,0.908045977011494,1.09911988690424,1.23104914285025,1.29396076780012
"1063","E07000149",1.2540611753346,1.09160296865269,1.53374165788549,1.2515119906868,0.878402817997691,1.17728195621469
"1069","E07000150",0.912552289611656,0.94231456043956,0.956255224296461,0.978470205620784,1.47463235724971,1.13595384060584
"1075","E07000151",0.975822068905122,0.931922043929543,1.25103896103896,0.943637695641794,1.32837802394052,1.12922268907563
"1081","E07000152",1.47395754850743,1.34957746832597,1.17583333333333,1.38699239757075,1.53709664380246,1.05534559694017
"1087","E07000153",1.06361903528068,1.38806742787069,0.946236559139785,1.42606111639791,1.0382865696737,1.27131782945736
"1093","E07000154",1.06757327431121,1.14373675148095,1.16120823798627,0.898214970416434,1.15735208575854,1.10747021081577
"1099","E07000155",1.50447698300965,1.43260914602958,1.28991725406068,0.892036054897899,1.17260986455429,1.12744418718629
"1105","E07000156",1.03707024207902,0.935591639933729,0.822616185897436,1.06583880955711,1.27670447613996,0.895036963577353
"1111","E07000163",0.885555246809992,1.59963130897836,1.25659768369091,1.20815349836775,1.15350133204702,1.14865530048776
"1117","E07000164",1.05448707144236,1.40341702190009,1.18657106970902,1.1174420051656,1.03288650702285,1.19465906895886
"1123","E07000165",0.998316977374957,0.992973878338503,1.09236111111111,1.06881927673795,1.05487758626737,1.21705758070124
"1129","E07000166",1.14607533908948,1.07983668961639,0.989665653495441,1.29352823309911,1.80720414187712,1.13886278195489
"1135","E07000167",1.17107512077219,1.23917969626162,1.1672203765227,1.08509580628805,1.22960546635563,1.08424470266576
"1141","E07000168",1.5210252042842,1.20227145052756,1.22930574098798,1.11471524501903,1.1197579964593,1.07448816611006
"1147","E07000169",1.0258067832804,0.892475834423573,1.13450508788159,1.28676381390597,0.906639876010612,1.24737040606797
"1153","E07000170",1.10568060723093,1.28035915211524,1.05535294117647,1.19584130134484,1.30528246942119,1.44795927062031
"1159","E07000171",1.3258471043087,1.13008949538987,0.953571428571429,1.21275114726596,1.1186504067999,1.20618178565038
"1165","E07000172",1.37689110753429,1.08886284263541,1.13541417523718,1.24931409441223,1.39779947260824,1.34880007341807
"1171","E07000173",1.4964899748362,1.06776849630287,1.35451505016722,1.0527962635899,1.05822654035645,1.10214777792787
"1177","E07000174",1.35712891159,1.28722638496132,1.0102766798419,0.816050290924242,1.30445169770745,1.24224921430392
"1183","E07000175",0.89224827399342,1.27589314960471,1.01261043570188,1.00291894514363,1.20124862070553,1.3827704865557
"1189","E07000176",0.718322820602685,1.31388066124908,0.9374321880651,1.35435876456336,1.20905193803874,1.14163614163614
"1195","E07000177",1.02352945939057,0.867273799640065,0.872881895782902,1.00065560548044,1.07611064242919,1.04372405372405
"1201","E07000178",1.09306233369981,1.44781559154921,1.0998353909465,1.25002369656651,1.23494594170626,1.10842726784756
"1207","E07000179",1.47944148525603,1.13471236112733,1.38957137623641,0.998190419433874,1.02129013608434,1.36746259222529
"1213","E07000180",1.00086279749125,1.06807469440394,0.985395189003436,0.959449680338337,1.06944693635474,1.24674038376253
"1219","E07000181",0.800530646015212,0.931271178805053,0.801014119229045,0.90793052886289,0.842000671161271,1.1217544120195
"1225","E07000187",1.19841132470635,1.04669941827158,1.14177777777778,1.07396384962413,1.36464607936156,1.20772313296903
"1231","E07000188",1.01326983437257,1.37495533060957,0.795864661654135,1.2923107812082,1.16209206255413,1.33412042502952
"1237","E07000189",0.950129094278793,0.951179187047293,0.908665437526592,1.08164782804416,1.04526571199711,1.20187791334045
"1243","E07000190",1.50558112340741,1.2247265453979,1.00409006403636,1.19595605553622,1.02720590346408,1.23587982086178
"1249","E07000191",1.21135894253829,1.11880160439362,1.20481927710843,1.74389381256851,1.77835620249807,0.955614051012072
"1255","E07000192",1.31747086797192,1.51249784551969,1.13208844082942,0.757200441973129,1.51559398399024,1.43319463707813
"1261","E07000193",0.892901023489071,1.09246127369842,1.00979978925184,1.25638481803522,1.11764692185068,1.14842468709538
"1267","E07000194",0.89065952998811,1.30470432893273,1.11010046965103,1.30558618691173,0.949213054901883,1.2131123388582
"1273","E07000195",1.43479858529972,1.26827426609713,0.851553509781358,1.52414509958235,1.17261688505496,1.43634417609009
"1279","E07000196",1.37301530604486,1.32666835282323,0.95633971291866,1.45539186054357,1.15645424676274,1.04871594437791
"1285","E07000197",1.07314970125449,1.14462698268481,0.944940476190476,1.18296702935227,1.29678502888328,1.05349613265385
"1291","E07000198",1.20387887388443,1.20799024428544,1.6332208052013,1.08789658888154,1.28465221207592,1.23130560447997
"1297","E07000199",1.42993482170495,1.26806959993444,0.994698660714286,1.61655633932822,0.955799284174857,0.930843989769821
"1303","E07000200",1.14687205485432,1.25564375913941,0.989683098591549,1.33948862592745,1.00354660359379,1.09265409513088
"1309","E07000201",1.04617539947882,1.06803867417723,1.22062732589048,1.5144917722517,1.23708967190294,1.58570430268543
"1315","E07000202",0.7537795846309,0.990408846491208,1.13333333333333,1.44076366802093,1.1654434577034,1.65404480496847
"1321","E07000203",0.865303094145696,0.843933037721502,1.26978281397545,1.06551558462261,1.48781878771305,0.94483024691358
"1327","E07000204",0.865264476049229,1.26259400291376,1.1104274611399,1.11165707581479,1.60807208920919,1.1599553218942
"1333","E07000205",1.05190511509951,1.11154485200974,1.17757466949567,1.07699404372937,1.34901656757682,1.1584222602152
"1339","E07000206",0.833765483230078,1.43269758779084,0.98689789687924,1.60590169853536,1.02123172343165,1.200819044703
"1345","E07000207",1.34240768687624,1.01390800021243,1.17052208835341,1.30611194273895,1.14658400892128,1.23709652268829
"1351","E07000208",1.53438110351595,1.02827634705228,1.02084556664709,1.22606505568592,1.10107106313235,1.29534113696778
"1357","E07000209",0.961154319474708,1.17590900789384,1.05304829770388,0.949196449826173,0.971722475768927,0.957322618166438
"1363","E07000210",0.993950495467047,1.17912621232186,0.924608819345661,0.93380053723915,0.888648793869244,1.30369989722508
"1369","E07000211",1.04396426985978,1.28789202885826,1.35906369080022,0.932743950648313,1.40698414100253,1.33631601920559
"1375","E07000212",1.01474003523751,1.19565656544218,1.13170136505758,0.917137478786124,1.11741790285594,1.30718119090212
"1381","E07000213",1.17564873678221,1.21456797373636,1.00413995726496,1.16808081929224,1.43709430349805,1.02096036585366
"1387","E07000214",1.04778173789738,1.25704302753723,0.919354838709677,1.59388523738975,1.17411536517636,1.00270850093859
"1393","E07000215",1.5531978096327,1.01702710675693,0.794294294294294,1.14287889502224,1.39381970260003,1.06455495377209
"1399","E07000216",1.17384090391753,1.27616786991321,1.15876956287102,1.08414396331782,1.28487778327899,1.12779712952848
"1405","E07000217",1.6158782359033,1.47449216780105,0.801742919389978,0.986478125467724,1.12878962279313,0.871653543307087
"1411","E07000218",1.17876026898967,1.043009860179,1.21184230710232,1.39244429868594,1.47508570464197,1.33850020946795
"1417","E07000219",1.39831711610403,1.37512589908903,1.26349039220848,1.05717053024946,1.29798273273804,1.53587443946188
"1423","E07000220",1.28885895593574,1.44766177560714,1.34808467741935,1.1161130700326,1.74333697111339,1.10487311924545
"1429","E07000221",1.10354453498301,1.582851718187,1.28956909775485,1.44637850574245,1.19373776954489,1.27658566881453
"1435","E07000222",0.973540567210875,1.06786641304653,1.12156862745098,1.2805571467432,1.14683945555577,0.973002973644548
"1441","E07000223",0.923771973994328,1.19327290284823,1.35408560311284,1.36846095571831,0.942278885473734,1.33470695970696
"1447","E07000224",1.02209684617121,1.06563545157084,1.36470588235294,1.27390852942159,1.03975259587503,1.2080378250591
"1453","E07000225",1.12250060088245,1.05269834403613,1.2888237384506,1.3128663131133,1.07356650348691,1.14467975539105
"1459","E07000226",1.5164509684954,0.987029583725002,1.05882352941176,1.03559312841203,1.19375633509517,0.971972789115646
