"","lad2014_code","sex","age_band","ratio_03","ratio_04","ratio_05","ratio_06","ratio_07","ratio_08","ratio_09","ratio_10","ratio_11","ratio_12","ratio_13","ratio_14","ratio_15"
"1","E06000001",1,"80-84",0.910470920259429,1.03050215746474,1.13546956613476,0.96903437337816,0.821964609067827,1.0693735197949,0.959910016591341,0.930952041003385,1.02560782126668,1.11841598262861,0.833439505390725,1.76277664411128,1.1466860269808
"2","E06000001",1,"85-89",1.27828303791152,0.916450249448207,1.16108952741902,1.04132472742289,1.22026182151182,1.15753611933786,0.796433113133329,1.35093052405828,1.08604379494375,1.03624576201175,0.977009627582031,0.860481735403544,1.79347083718383
"3","E06000001",1,"90+",1.33289007092199,1.23898716614638,0.72422126745435,1.10413110276545,0.930184194890077,1.0541810209834,1.17045454545455,0.859504132231405,0.775641025641026,1.16883116883117,0.830828516377649,1.19294821753838,1.20489386792453
"4","E06000001",2,"80-84",0.682719976401963,1.08388334696778,1.24969666995052,0.979296212452284,0.874749398669966,1.17148254610465,1.05705316822037,0.873969905460404,1.43464260663724,0.747955136280512,1.95303786468747,0.912894270116366,1.27138734685434
"5","E06000001",2,"85-89",0.706497342095603,1.11938424484754,1.20353169139829,1.119169134743,1.24101418623558,0.737913601130254,1.17501895232161,0.777435285072585,1.30234221636086,1.16841736497662,1.03888598821526,0.854076254948437,1.59071424375432
"6","E06000001",2,"90+",1.12475490196078,1.18576034743699,1.15130624092888,0.66688874083944,1.3021978021978,1.02091335894153,0.890662865288667,0.71969696969697,1.21236658078763,0.800851254480287,0.972356435643564,1.01029714621948,1.15863696224759
"7","E06000002",1,"80-84",1.09728253801803,0.989128051445665,1.14108774433287,1.08265221962653,0.990159665107618,0.932864489082256,1.10854380491082,1.09264548519852,0.983360173402824,0.955350344252888,1.09521164464499,0.826945809337851,1.24992494421188
"8","E06000002",1,"85-89",1.22500539220978,0.901199602820272,1.30103611158679,0.901964152684261,0.99220859958053,1.03040750847149,1.35203943622879,0.931683005278471,1.03740713870373,1.04063721263932,0.989990393199026,1.0484293776399,1.11482413501438
"9","E06000002",1,"90+",0.814007421150278,1.54551971326165,0.984126984126984,1.09649122807018,1.01563636363636,0.978879924062648,0.777889447236181,1.38194444444444,0.77345971563981,0.927019770563827,1.65930674264008,0.861621137483206,1.21917410973205
"10","E06000002",2,"80-84",0.902453669644033,1.26528549978963,1.06628078226242,0.975161936952651,0.954340444890879,1.03993935216692,1.17442140431038,0.722424039742282,1.27786740459232,1.14418784407069,0.939389365708533,0.980109921511853,1.0482487029087
"11","E06000002",2,"85-89",0.903324972247817,1.07450815794795,1.06700508039221,0.82773216696908,1.32532035755927,1.16009454476573,1.11868899136236,0.918440880618571,0.850304175800657,1.073297093716,1.33340548911872,0.884926694574487,1.22385673316046
